Reims Champagne;LFSR;N49°18'36";E004°03'03"
Reims Prunay Gld;LFQA;N49°12'31";E004°09'24"
Rennes St J;LFRN;N48°04'19";W001°43'56"
Rethel Perthes;LFAP;N49°28'55";E004°21'51"
Revel Montgey;LFIR;N43°28'53";E001°58'45"
Riberac St Aulay;LFIK;N45°14'25";E000°15'59"
Rion Des Landes;LFIL;N43°54'57";W000°57'00"
Roanne Renai Gld;LFLO;N46°03'10";E003°59'58"
Rochefort Gld;LFDN;N45°53'22";W000°58'57"
Rodez Marcil Gld;LFCR;N44°24'27";E002°29'00"
Romans St Pa Gld;LFHE;N45°03'58";E005°06'10"
Romilly Sur Sein;LFQR;N48°29'58";E003°45'42"
Romorantin Gld;LFYR;N47°19'14";E001°41'17"
Rouen Vallee Gld;LFOP;N49°23'27";E001°11'02"
Royan Medis;LFCY;N45°37'52";W000°58'32"
Ruoms;LFHF;N44°26'43";E004°20'00"
Sabonncres Aero;;N43°27'20";E001°04'32"
Sadournin Aero;;N43°19'31";E000°25'05"
Saint Crepin Ul;;N44°58'00";E001°15'08"
Saint Inglev Ul;;N50°52'59";E001°44'00"
Saint Medard De;;N44°50'36";E001°49'51"
Saint Mesmin 452;00N ;N45°20'00";E001°15'59"
Sainte Foy Gld;LFDF;N44°51'13";E000°10'33"
Sainte Leocadie;LFYS;N42°26'50";E002°00'39"
Saintes Then Gld;LFXB;N45°42'07";W000°38'10"
Sallanches;LFHZ;N45°57'14";E006°38'19"
Salon;LFMY;N43°36'10";E005°06'29"
Salon Eyguieres;LFNE;N43°39'30";E005°00'47"
Sandillon 55m;;N47°49'23";E002°03'50"
Sarlat Domme;LFDS;N44°47'36";E001°14'39"
Sarre Union;LFQU;N48°57'05";E007°04'38"
Sarrebourgbu Gld;LFGT;N48°43'08";E007°04'44"
Sarreguemine Gld;LFGU;N49°07'41";E007°06'23"
Saulieu Liernais;LFEW;N47°14'22";E004°15'55"
Saumur Stflorent;LFOD;N47°15'24";W000°06'49"
Sauveterre Brian;;N43°28'30";E000°04'36"
Saverne Steinbo;LFQY;N48°45'15";E007°25'33"
Sedan Douzy;LFSJ;N49°39'32";E005°02'12"
Segalas;;N44°35'27";E000°33'23"
Sembas Aerodrome;;N44°20'04";E000°38'31"
Semur En Auxois;LFGQ;N47°28'55";E004°20'37"
Septfonds Aero;;N44°10'51";E001°35'43"
Serres La Batie;LFTM;N44°27'30";E005°43'40"
Servon Melzi Ul;;N49°12'00";E004°49'59"
Seyches Aerodrom;;N44°33'27";E000°19'11"
Seyne Les Alpes;;N44°20'37";E006°22'14"
Seyssel Corb Ul;;N45°57'45";E005°49'00"
Sezanne St Remy;LFFZ;N48°42'36";E003°45'47"
Sisteron Gld;LFNS;N44°17'15";E005°55'47"
Soissons Gld;LFJS;N49°20'42";E003°16'59"
Solenzara;LFKS;N41°55'35";E009°24'19"
Sollieres Sardie;LFKD;N45°15'16";E006°48'02"
Sommevoire Ul;;N48°26'06";E004°51'11"
Soucelle;;N47°35'21";W000°24'52"
Souesmes 15m Prv;;N47°26'55";E002°12'36"
Souge Aerodrome;;N47°43'35";E000°44'17"
Soulac Sur Mer;LFDK;N45°29'42";W001°04'59"
Soulaire;;N47°33'50";W000°33'01"
Soustons Aero;;N43°42'47";W001°18'15"
St Affrique Gld;LFIF;N43°49'27";E002°44'53"
St Amand Mon;;N46°40'37";E002°24'15"
St Amand Sevre;;N46°53'30";W000°48'18"
St Andre De L Eu;LFFD;N48°53'55";E001°15'00"
St Auban Gld;LFMX;N44°03'36";E005°59'27"
St Avold Aero;;N49°06'10";E006°44'17"
St Benoit Gld;;N46°27'13";E001°24'18"
St Brieuc;LFRT;N48°32'15";W002°51'24"
St Chamond;LFHG;N45°29'35";E004°32'06"
St Christol Urge;LFXI;N44°03'09";E005°29'38"
St Claude Pratz;LFKZ;N46°23'20";E005°46'18"
St Cyr L Ecole;LFPZ;N48°48'37";E002°04'24"
St Cyr La Campag;;N49°16'29";E001°01'03"
St Die Remom Gld;LFGY;N48°16'02";E007°00'29"
St Dizier Gld;LFSI;N48°38'01";E004°54'29"
St Etien Bo;LFMH;N45°32'03";E004°17'50"
St Florentin Gld;LFGP;N47°58'53";E003°46'37"
St Flour Coltine;LFHQ;N45°04'30";E002°59'33"
St Galmier;LFKM;N45°36'26";E004°18'19"
St Gaudens Gld;LFIM;N43°06'31";E000°37'10"
St Girons Gld;LFCG;N43°00'32";E001°06'14"
St Hippolyte 30;;N47°03'34";E001°08'37"
St Jean Avelan;LFKH;N45°31'00";E005°40'50"
St Jean D Angely;LFIY;N45°57'59";W000°31'34"
St Jean En Royan;LFKE;N45°01'40";E005°18'36"
St Jean Pied De;ORT ;N43°09'54";W001°14'11"
St Jean Poutge;;N43°43'16";E000°22'26"
St Julien Aerodr;;N44°45'29";E000°26'33"
St Junien;LFBJ;N45°54'09";E000°55'08"
St Malo St Serva;LFEO;N48°36'49";W001°58'25"
St Martin De Lon;LFNL;N43°48'03";E003°46'55"
St Meme Carricre;;N45°37'59";W000°09'23"
St Nazaire;LFRZ;N47°18'39";W002°09'24"
St Omer Wizernes;LFQN;N50°43'46";E002°14'06"
St Pierre Aerodr;;N44°40'11";W000°13'16"
St Pierre D Oler;LFDP;N45°57'33";W001°19'01"
St Priest D Cham;;N45°57'30";E002°44'54"
St Quentin Gld;LFOW;N49°49'01";E003°12'21"
St Rambert D Alb;LFLR;N45°15'22";E004°49'31"
St Remy Aux Bois;;N48°25'00";E006°21'36"
St Sigismond;;N47°25'08";W000°55'16"
St Simon Clastre;LFYT;N49°45'33";E003°12'44"
St Valery V;LFOS;N49°50'07";E000°39'21"
St Yan No Glide;LFLN;N46°24'23";E004°01'16"
Ste Croix Gld;;N43°46'41";E006°09'35"
Strasbourg Entzh;LFST;N48°32'31";E007°38'04"
Strasbourgne Gld;LFGC;N48°33'13";E007°46'39"
Sus Saint Leger;;N50°14'43";E002°26'11"
Talmon Air Adp L;;N46°29'41";W001°34'30"
Tarbes Lalou Gld;LFDT;N43°12'58";E000°04'41"
Tarbes Lourdes P;LFBT;N43°11'07";W000°00'11"
Tarnos;;N43°34'00";W000°29'45"
Terrasson Lavill;;N45°08'07";E001°20'10"
Thionville Yutz;LFGV;N49°21'17";E006°12'03"
Thouars Gld;LFCT;N46°57'43";W000°09'13"
Til Chatel;LFET;N47°32'51";E005°12'41"
Tinon;;N43°43'24";W001°10'30"
Tonnerre Moulins;;N47°46'00";E004°02'00"
Torreilles Prv;;N42°44'43";E003°00'59"
Toul Rosieres Cd;LFSL;N48°46'48";E005°58'48"
Toulon;LFTR;N43°04'58";E005°56'02"
Toulouse Blagnac;LFBO;N43°38'06";E001°22'04"
Toulouse Bou Gld;LFIT;N43°36'44";E001°43'29"
Toulouse Francaz;LFBF;N43°32'57";E001°21'26"
Toulouse Lasbord;LFCL;N43°35'20";E001°29'59"
Tournus Cuisery;LFFX;N46°33'46";E004°58'34"
Tours Sorigny;LFEN;N47°16'00";E000°41'58"
Tours Lourou Gld;LFJT;N47°09'00";E000°42'43"
Tours St Symphor;LFOT;N47°25'55";E000°43'23"
Toussus Le Noble;LFPN;N48°44'59";E002°06'41"
Tremons Aerodrom;;N44°24'18";E000°53'18"
Troo Prv;;N47°45'44";E000°44'00"
Troyes Gld;LFQB;N48°19'18";E004°01'00"
Urmatt;;N48°31'54";E007°18'58"
Ussel Gld;LFCU;N45°32'09";E002°25'29"
Uzes;LFNU;N44°05'05";E004°23'41"
Vacquiers Ul;;N43°48'23";E001°30'51"
Val D Ize Ins;;N48°11'00";W001°18'00"
Val De Reuil Ul;;N49°16'51";E001°13'47"
Valence Chabeuil;LFLU;N44°54'56";E004°58'07"
Valenciennes Gld;LFAV;N50°19'29";E003°27'56"
Valloire Bon;;N45°07'16";E006°25'06"
Valreas Visan;LFNV;N44°20'13";E004°54'27"
Vannes Meucon;LFRV;N47°43'09";W002°43'24"
Vauville;LFAU;N49°37'27";W001°49'48"
Vendays Montaliv;LFIV;N45°22'50";W001°07'00"
Vendoire Aerodro;;N45°25'18";E000°16'48"
Verdun Le Rozeli;LFGW;N49°07'20";E005°28'15"
Vers;;N44°29'11";E001°31'58"
Verteuil Aerodro;;N44°28'00";E000°24'42"
Vesoul Frotey;LFQW;N47°38'19";E006°12'15"
Vichy Charmeil;LFLV;N46°10'18";E003°24'15"
Vienne Reventin;LFHH;N45°27'51";E004°49'44"
Vierzon Mereau;LFFV;N47°11'41";E002°03'57"
Vill3franche Rou;LFCV;N44°22'12";E002°01'38"
Villacoubleay Ve;LFPV;N48°46'27";E002°11'30"
Ville Langy;;N46°56'50";E003°29'26"
Villefagnan Ulm;;N46°00'38";W000°03'13"
Villefrance Tara;LFHV;N45°55'12";E004°38'05"
Villeneuve Sur L;LFCW;N44°24'01";E000°45'38"
Villerupt;LFAW;N49°24'41";E005°53'24"
Vinon Gld;LFNF;N43°44'16";E005°47'01"
Vitry En Artois;LFQS;N50°20'18";E002°59'33"
Vitry Le Francoi;LFSK;N48°42'08";E004°41'00"
Vittel Camppdeec;LFSZ;N48°13'26";E005°56'05"
Vouzeron 15m Prv;;N47°15'07";E002°15'00"
Yvetot Prv;;N49°38'18";E000°43'39"
