Mönchengladbach;EDLN;N51°13'49'';E006°30'16''
Mönchsheide;;N50°30'29'';E007°15'22''
Montabaur;;N50°25'26'';E007°49'37''
Moosburg Auf der Kippe;EDPI;N48°27'27'';E011°56'33''
Mosbach Bergfeld;;N49°20'51'';E009°10'06''
Mosbach Lohrbach;EDGM;N49°23'56'';E009°07'26''
Mosenberg;EDEM;N51°03'46'';E009°25'19''
Mühldorf;EDMY;N48°16'44'';E012°30'16''
Mühlhausen;EDEQ;N51°12'29'';E010°32'56''
Mülben;;N49°27'11'';E009°06'20''
Müllheim;;N47°49'17'';E007°38'25''
München Erding;EDDM;N48°21'14'';E011°47'10''
München Riem Alt;;N48°07'51'';E011°41'52''
Münsingen Eisbrg;;N48°24'34'';E009°26'28''
Münster Osnabrü;EDDG;N52°08'05'';E007°41'05''
Münster Telgte;EDLT;N51°56'41'';E007°46'22''
Musbach;;N48°30'10'';E008°28'42''
Nabern Teck;EDTN;N48°36'45'';E009°28'38''
Nannhausen;EDRN;N49°58'12'';E007°28'45''
Nardt;EDAT;N51°27'01'';E014°11'58''
Nastätten;;N50°11'46'';E007°53'27''
Nauen;EDCN;N52°37'35'';E012°54'44''
Neresheim;;N48°44'29'';E010°19'32''
Netzaberg;;N49°43'56'';E011°51'01''
Neu Gülze Geb;;N53°22'50'';E010°48'14''
Neu Welzow;;N51°43'02'';E014°08'28''
Neubiberg;EDPN;N48°04'22'';E011°38'12''
Neubrandenburg;ETNU;N53°36'04'';E013°18'22''
Neuburg Egweil;EDNJ;N48°46'56'';E011°13'15''
Neuburg Zell;ETSN;N48°42'40'';E011°12'40''
Neuhausen;EDAP;N51°41'05'';E014°25'23''
Neuhausen ob Eck;EDSN;N47°58'37'';E008°54'19''
Neujellingsdorf;;N54°27'30'';E011°07'42''
Neumagen Dhron;EDRD;N49°50'34'';E006°54'58''
Neumarkt Oberpfal;EDPO;N49°17'09'';E011°26'41''
Neumünster;EDHN;N54°04'43'';E009°56'25''
Neunkirchen Bexba;;N49°20'07'';E007°15'57''
Neustadt Aisch;EDQN;N49°35'16'';E010°34'40''
Neustadt Glewe;EDAN;N53°21'40'';E011°36'55''
Nidda Auf D Helms;;N50°23'56'';E008°58'56''
Niederstette;ETHN;N49°23'30'';E009°57'28''
Nienburg Holzbalg;EDXI;N52°42'35'';E009°09'45''
Nittenau Bruck;EDNM;N49°13'21'';E012°17'47''
Norden Nordeich;EDWS;N53°38'00'';E007°11'22''
Nordenbeck;EDGN;N51°14'07'';E008°49'08''
Norderney;EDWY;N53°42'25'';E007°13'43''
Nordhausen;EDAO;N51°29'35'';E010°50'00''
Nordholz Etmn;ETMN;N53°46'00'';E008°39'31''
Nordholz Spieka;EDXN;N53°46'01'';E008°38'37''
Nordhorn Lingen;EDWN;N52°27'28'';E007°11'06''
Nördlingen;EDNO;N48°52'22'';E010°30'19''
Northeim;EDVN;N51°42'24'';E010°02'20''
Nörvenich Mil;ETNN;N50°49'50'';E006°39'32''
Nürnberg;EDDN;N49°29'55'';E011°04'40''
Ober Mörlen;EDFP;N50°21'43'';E008°42'38''
Oberems;;N50°14'36'';E008°23'52''
Oberhinkofen;;N48°56'56'';E012°08'34''
Obermehler Schlot;EDCO;N51°16'06'';E010°38'06''
Oberpfaffenhofen;EDMO;N48°04'53'';E011°16'59''
Oberrissdorf;;N51°32'03'';E011°36'55''
Oberschleissheim;EDNX;N48°14'20'';E011°33'17''
Ochsenfurt;EDGJ;N49°40'27'';E010°04'17''
Ochsenhausen;;N48°03'11'';E009°54'56''
Offenburg Baden;EDTO;N48°26'59'';E007°55'29''
Oehna;EDBO;N51°53'56'';E013°03'21''
Oldenburg Hatten;EDWH;N53°04'09'';E008°18'48''
Oldenburg Mil;ETNO;N53°10'52'';E008°09'36''
Oppenheim;EDGP;N49°50'25'';E008°22'36''
Oppershausen;;N52°35'46'';E010°13'19''
Oppingen Au;;N48°33'19'';E009°49'17''
Oranienienburg;;N52°43'26'';E013°12'55''
Oerlinghausen;EDLO;N51°55'52'';E008°39'48''
Oschatz;EDOQ;N51°17'46'';E013°04'42''
Oschersleben;EDOL;N52°02'25'';E011°12'10''
Osnabrück;EDWO;N52°17'11'';E007°58'24''
Osterholz Scharmb;;N53°12'50'';E008°48'38''
Osterwieck;;N51°57'56'';E010°44'56''
Ottenberg;;N49°19'41'';E011°28'26''
Ottengrüner Heide;EDQO;N50°13'33'';E011°43'57''
Öventrop;;N51°23'45'';E008°08'52''
Paderborn Haxterberg;EDLR;N51°41'18'';E008°46'29''
Paderborn Lippstadt;EDLP;N51°36'50'';E008°36'58''
Parchim Mecklenburg;EDOP;N53°25'37'';E011°47'01''
Parchim Kl Platz;;N53°25'11'';E011°48'24''
Pasewalk Franzfel;EDCV;N53°30'15'';E013°56'54''
Paterzell;;N47°50'57'';E011°03'43''
Peenemünde;EDCP;N54°09'28'';E013°46'21''
Pegnitz Zipser Berg;EDQZ;N49°45'44'';E011°34'29''
Peine Eddesse;EDVP;N52°24'09'';E010°13'44''
Peine Glindbruch;;N52°19'26'';E010°10'59''
Peissenberg Fendt;;N47°49'57'';E011°04'00''
Pellworm;EDWP;N54°31'46'';E008°41'46''
Pennewitz;EDOS;N50°40'06'';E011°03'37''
Perleberg;;N53°04'12'';E011°49'19''
Pfarrkirchen;EDNP;N48°25'13'';E012°51'53''
Pferdsfeld;ETSP;N49°51'18'';E007°36'19''
Pfingstweide;;N50°26'10'';E008°37'30''
Pfullendorf;EDTP;N47°54'31'';E009°15'06''
Pinnow;EDBP;N53°36'55'';E011°33'40''
Pirmasens Zweibrücken;EDRP;N49°15'56'';E007°29'27''
Pirna Pratzschwitz;EDAR;N50°58'40'';E013°54'53''
Plätzer Hünfeld;;N50°42'30'';E009°43'56''
Pleidelsheim;;N48°56'56'';E009°11'18''
Plettenberg Hüinghausen;EDKP;N51°11'31'';E007°47'29''
Pohlheim Viehheid;;N50°31'56'';E008°44'08''
Poltringen Ammrbu;;N48°32'49'';E008°56'41''
Porta Westfalica;EDVY;N52°13'20'';E008°51'46''
Pösing;;N49°13'41'';E012°33'55''
Pritzwalk Geb;;N53°11'08'';E012°11'25''
Purkshof Rostock;EDCX;N54°09'39'';E012°14'54''
Quakenbrück;;N52°39'50'';E007°55'16''
Radevormwald Leye;;N51°12'59'';E007°22'57''
Rammertshof;;N49°26'21'';E011°48'23''
Ramstein;ETAR;N49°26'12'';E007°36'00''
Rechlin Lärz;EDAX;N53°18'19'';E012°45'08''
Regensburg Oberhub;EDNR;N49°08'31'';E012°04'55''
Reichelsheim;EDFB;N50°20'09'';E008°52'41''
Reinheim;;N49°50'21'';E008°50'56''
Reinsdorf;EDOD;N51°54'00'';E013°11'40''
Reiselfingen;;N47°51'07'';E008°22'20''
Rendsburg Schachtholm;EDXR;N54°13'05'';E009°36'12''
Renneritz;EDOX;N51°35'35'';E012°14'15''
Rerik Zweedorf;EDCR;N54°04'51'';E011°39'19''
Rheine Eschendorf;EDXE;N52°16'33'';E007°29'28''
Riedelbach;;N50°18'06'';E008°22'59''
Riedlingen;;N48°08'40'';E009°28'01''
Riesa Canitz;;N51°18'11'';E013°13'40''
Riesa Göhlis;EDAU;N51°17'37'';E013°21'22''
Riesenkopf Flints;;N47°43'22'';E012°06'55''
Rinteln;EDVR;N52°10'25'';E009°03'26''
Roitzschjora;EDAW;N51°34'40'';E012°29'14''
Rosenthal Field;EDQP;N49°51'46'';E011°47'15''
Rossfeld;;N48°30'49'';E009°20'04''
Rote Wiese Helmst;;N52°14'05'';E010°58'52''
Rotenburg;EDXQ;N53°07'40'';E009°20'55''
Roth Mil;ETHR;N49°13'02'';E011°05'59''
Rothenberg;;N49°28'36'';E008°55'56''
Rothenburg Ol;EDBR;N51°21'47'';E014°57'00''
Rothenburg/Tauber;EDFR;N49°23'26'';E010°13'08''
Rottweil Zepfenhahn;EDSZ;N48°11'11'';E008°43'16''
Rüdesheim Eibing;;N50°00'56'';E007°53'47''
Rudolstadt Grosch;EDOK;N50°43'56'';E011°14'25''
Saal Saale Kreuzberg;;N50°18'34'';E010°22'20''
Saarbrücken Ens;EDDR;N49°12'52'';E007°06'34''
Saarlouis Düren;EDRJ;N49°18'45'';E006°40'26''
Saarmund;EDCS;N52°18'25'';E013°05'54''
Salzgitter Drütte;EDVS;N52°09'15'';E010°25'36''
Salzgitter Schäf;;N52°01'53'';E010°21'16''
Salzwedel Kgartz;;N52°49'56'';E011°18'56''
Saulgau;EDTU;N48°01'46'';E009°30'26''
Schäfhalde;;N48°41'37'';E010°05'57''
Schameder;EDGQ;N51°00'01'';E008°18'25''
Schauendahl;;N54°30'03'';E009°04'11''
Scheuen;;N52°40'06'';E010°05'16''
Schlechtenfeld;;N48°17'02'';E009°40'26''
Schleswig Kropp;EDXC;N54°25'32'';E009°32'26''
Schlierstadt Selg;;N49°26'34'';E009°21'45''
Schmallenberg Rennefeld;EDKR;N51°09'41'';E008°15'38''
Schmidgaden Opf;EDPQ;N49°25'47'';E012°05'48''
Schmoldow;EDBY;N53°58'14'';E013°20'38''
Schnuckenheide Repke;;N52°43'00'';E010°31'58''
Schönebeck Zackm;EDOZ;N51°59'47'';E011°47'32''
Schönhagen;EDAZ;N52°12'25'';E013°09'24''
Schotten;;N50°32'06'';E009°08'56''
Schreckhof Mosbach;;N49°21'05'';E009°07'15''
Schwabach Heidberg;EDPH;N49°16'07'';E011°00'34''
Schwäbisch Hessental;EDTY;N49°07'05'';E009°46'39''
Schwäbisch Weckrieden;EDTX;N49°07'26'';E009°46'53''
Schwabmünchen;EDNS;N48°10'46'';E010°42'10''
Schwaighofen;;N48°23'05'';E010°02'06''
Schwandorf;EDPF;N49°20'26'';E012°11'05''
Schwann Connweile;;N48°50'09'';E008°32'20''
Schwarzheide Schipkau;EDBZ;N51°29'23'';E013°52'46''
Schweighofen;EDRO;N49°01'54'';E007°59'24''
Schweinfurt;ETOA;N50°02'54'';E010°10'12''
Schweinfurt Süd;EDFS;N50°00'43'';E010°15'05''
Schwenningen am Neckar;EDTS;N48°03'56'';E008°34'17''
Seedorf;EDXS;N53°20'09'';E009°15'34''
Segeletz;EDAI;N52°49'26'';E012°33'13''
Sevelen;;N51°29'20'';E006°25'39''
Siegen Eisernhard;;N50°50'15'';E008°00'47''
Siegerland;EDGS;N50°42'28'';E008°04'59''
Singhofen;;N50°16'19'';E007°51'21''
Sinsheim;;N49°14'50'';E008°53'37''
Sobernheim Dombrg;EDRS;N49°47'27'';E007°39'57''
Sömmerda;EDBS;N51°11'56'';E011°11'33''
Sonnen;EDPS;N48°40'56'';E013°41'41''
Soest Bad Sassendorf;EDLZ;N51°34'56'';E008°12'57''
Spangdahlem;ETAD;N49°58'36'';E006°42'00''
Sperenberg;;N52°07'57'';E013°18'28''
Speyer;EDRY;N49°18'17'';E008°27'06''
St Michaelisdonn;EDXM;N53°58'42'';E009°08'36''
St Peter Ording;EDXO;N54°18'32'';E008°41'13''
Stade;EDHS;N53°33'34'';E009°29'53''
Stadtlohn Wenning;EDLS;N51°59'44'';E006°50'32''
Stahringen Wahlwies;;N47°48'13'';E008°58'46''
Stauffenbühl;;N51°09'56'';E010°02'56''
Steinberg Surwold;;N52°57'21'';E007°33'17''
Steinberg Wessel;;N52°05'03'';E010°00'56''
Stendal Borstel;EDOV;N52°37'39'';E011°49'06''
Stillberghof;;N48°43'51'';E010°50'01''
Stolberg Diepenli;;N50°46'06'';E006°16'45''
Stölln Rhinow;;N52°44'26'';E012°23'25''
Stralsund;EDBV;N54°20'19'';E013°02'49''
Straubing Wallmü;EDMS;N48°54'04'';E012°31'05''
Strausberg;EDAY;N52°34'45'';E013°54'54''
Stüde Bernsteins;;N52°33'51'';E010°41'02''
Stuttgart;EDDS;N48°41'24'';E009°13'19''
Suhl Goldlauter;EDQS;N50°37'58'';E010°43'38''
Sultmer Berg;;N51°43'46'';E009°59'29''
Sulz;;N48°20'00'';E008°38'00''; 
Sundern Seidfeld;;N51°18'23'';E007°58'49''
Tannheim;EDMT;N48°00'39'';E010°06'03''
Tarmstedt;;N53°15'08'';E009°06'34''
Tauberbischofshei;;N49°38'54'';E009°37'56''
Taucha;;N51°23'56'';E012°32'15''
Teck;;N48°36'32'';E009°28'41''
Templin;;N53°01'36'';E013°32'25''
Thalheim Ww;;N50°28'23'';E008°00'35''
Thalmässing Waiz;EDPW;N49°03'52'';E011°12'34''
Thannhausen;EDNU;N48°17'14'';E010°26'39''
Tirschenreuth Im;;N49°52'26'';E012°19'30''
Torgau-Beilrode;EDOG;N51°34'26'';E013°03'14''
Traben Trabach;EDRM;N49°57'51'';E007°06'52''
Treuchtlingen Bub;EDNT;N48°59'45'';E010°53'06''
Trier Föhren;EDRT;N49°51'49'';E006°47'17''
Tröstau;;N50°01'11'';E011°55'53''
Tutow;EDUW;N53°55'19'';E013°13'8''
Übersberg;;N48°27'27'';E009°18'16''
Uelzen;EDVU;N52°58'59'';E010°27'55''
Ummern;;N52°37'14'';E010°24'39''
Unterjesingen;;N48°31'04'';E008°59'02''
Unterschüpf;EDGU;N49°30'56'';E009°40'06''
Unterwössen;ELEV;N47°43'42'';E012°26'13''
Uslar;;N51°39'46'';E009°36'33''
Uetersen;EDHE;N53°38'49'';E009°42'15''
Utscheid;;N49°59'52'';E006°20'32''
Vaihingen;;N48°56'11'';E008°58'43''
Varrelbusch;EDWU;N52°54'25'';E008°02'27''
Verden Scharnh;EDWV;N52°57'55'';E009°17'03''
Vielbrunn;;N49°43'11'';E009°04'36''
Vilsbiburg;EDMP;N48°25'35'';E012°20'44''
Vilseck Grafenwö;ETOI;N49°38'02'';E011°45'49''
Vilshofen;EDMV;N48°38'07'';E013°11'44''
Vinsebeck Franknb;;N51°50'43'';E009°01'01''
Vogtareuth;EDNV;N47°56'46'';E012°12'17''
Völkleshofen Lic;;N49°00'34'';E009°21'22''
Wächtersberg Hub;;N48°36'53'';E008°45'19''
Wahlstedt;EDHW;N53°58'07'';E010°13'25''
Waldeck;;N51°13'26'';E009°03'26''
Walldorf;EDGX;N49°18'14'';E008°39'32''
Walldürn;EDEW;N49°34'54'';E009°24'08''
Walsrode Luisenho;;N52°53'19'';E009°36'00''
Walxheim-Unterschneidheim;;N48°57'18'';E010°19'08''
Wangen Kissleg;;N47°45'16'';E009°51'25''
Wangerooge;EDWG;N53°47'14'';E007°54'57''
Warbelow Mil;;N53°59'36'';E012°42'45''
Warburg Heinberg;;N51°29'47'';E009°05'22''
Waren Viellist;EDOW;N53°33'55'';E012°39'44''
Warngau;;N47°49'32'';E011°42'18''
Wasserkuppe;EDER;N50°29'56'';E009°57'56''
Weiden Oberpfalz;EDQW;N49°40'44'';E012°07'00''
Weimar Umpfersted;EDOU;N50°57'54'';E011°24'00''
Weinheim Bergstra;EDGZ;N49°34'03'';E008°36'40''
Weipertshofen;;N49°05'10'';E010°07'39''
Weissenhorn;EDNW;N48°17'22'';E010°08'25''
Welzheim;;N48°52'38'';E009°39'26''
Welzow;EDCY;N51°34'37'';E014°08'13''
Wenzendorf Halle;;N53°20'16'';E009°46'46''
Weper;;N51°42'41'';E009°48'04''
Werdohl Küntropp;EDKW;N51°17'49'';E007°49'01''
Werl;;N51°34'26'';E007°55'37''
Werneuchen;;N52°38'00'';E013°46'03''
Wershofen/Eifel;;N50°27'07'';E006°47'10''
Wertheim;;N49°43'34'';E009°30'24''
Wesel Römerwardt;EDLX;N51°39'46'';E006°35'44''
Weser Wümme;EDWM;N53°03'14'';E009°12'31''
Westerland;EDXW;N54°54'42'';E008°20'32''
Westerstede Felde;EDWX;N53°17'20'';E007°55'48''
Wiesbaden;ETOU;N50°02'59'';E008°19'31''
Wildberg;;N47°35'54'';E009°44'24''
Wildbergkengel;;N48°38'10'';E008°43'54''
Wilhelmshavn Mari;EDWI;N53°30'17'';E008°03'12''
Wilsche Geb;;N52°31'26'';E010°27'47''
Winzeln Schramber;EDTW;N48°16'41'';E008°25'41''
Wipperfürth Neye;EDKN;N51°07'25'';E007°22'27''
Wismar Müggnburg;EDCW;N53°54'47'';E011°30'00''
Wittmundhafen;ETNT;N53°32'49'';E007°40'03''
Wittstock Berlinc;;N53°13'18'';E012°33'40''
Wittstock Geschl;;N53°12'14'';E012°31'55''
Wolfhagen Granerb;EDGW;N51°18'25'';E009°10'31''
Worms;EDFV;N49°36'23'';E008°22'01''
Wriezen;EDON;N52°36'47'';E014°14'33''
Wülzburg Weissen;;N49°01'26'';E011°00'57''
Wunstorf;ETNW;N52°27'24'';E009°25'38''
Würzburg Schenkenturm;EDFW;N49°49'05'';E009°53'50''
Wustweiler;;N49°23'41'';E007°01'02''
Wyk Auf Föhr;EDXY;N54°41'07'';E008°31'54''
Zell Haidberg;;N50°08'15'';E011°47'40''
Zellhausen;;N50°01'08'';E008°58'56''
Zierenberg Dornberg;;N51°22'07'';E009°20'02''
Zweibrücken;EDRZ;N49°12'34'';E007°24'04''
Zwickau;EDBI;N50°42'11'';E012°27'34''
